typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,sector
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521143,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, 3-thread or 4-thread twill, including cross twill",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96322.314,True,2,m²,342597.0,False,96322.314,True,0.0,False,0.0,1459184.626,1459184.626,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521149,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, of weaves n.e.c. in item no. 5211.4",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41134.631,True,2,m²,484240.0,False,41134.631,True,0.0,False,0.0,819912.223,819912.223,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521151,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, printed, plain weave",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10388.708,True,2,m²,57605.0,False,10388.708,True,0.0,False,0.0,115732.492,115732.492,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521152,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, printed, 3-thread or 4-thread twill, including cross twill",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14398.722,True,2,m²,98088.0,False,14398.722,True,0.0,False,0.0,191887.959,191887.959,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521212,"Fabrics, woven; of cotton, bleached, weighing not more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,147928.855,True,2,m²,2987632.0,False,147928.855,True,0.0,False,0.0,2311686.732,2311686.732,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521213,"Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,356462.932,True,2,m²,18798747.0,False,356462.932,True,0.0,False,0.0,21115017.148,21115017.148,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521214,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30282.457,True,2,m²,889557.0,False,30282.457,True,0.0,False,0.0,1558768.405,1558768.405,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521221,"Fabrics, woven; of cotton, unbleached, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19378.013,True,2,m²,337751.0,False,19378.013,True,0.0,False,0.0,359330.685,359330.685,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521222,"Fabrics, woven; of cotton, bleached, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12922.381,True,2,m²,114045.0,False,12922.381,True,0.0,False,0.0,190630.506,190630.506,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521223,"Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,207898.561,True,2,m²,1997049.0,False,207898.561,True,0.0,False,0.0,4193820.119,4193820.119,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521224,"Fabrics, woven; of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44730.202,True,2,m²,134644.0,False,44730.202,True,0.0,False,0.0,1260940.836,1260940.836,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,521225,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73223.113,True,2,m²,1123534.0,False,73223.113,True,0.0,False,0.0,1569473.586,1569473.586,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,530911,"Fabrics, woven; of flax, containing 85% or more flax, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,311016.26,True,2,m²,3093171.0,False,311016.26,True,0.0,False,0.0,7177912.475,7177912.475,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,530919,"Fabrics, woven; of flax, containing 85% or more flax, other than bleached or unbleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,736147.025,True,2,m²,4669693.0,False,736147.025,True,0.0,False,0.0,29682497.077,29682497.077,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,530921,"Fabrics, woven; of flax, containing less than 85% flax, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28181.121,True,2,m²,199288.0,False,28181.121,True,0.0,False,0.0,525201.858,525201.858,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,530929,"Fabrics, woven; of flax, containing less than 85% flax, other than unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,237983.417,True,2,m²,2812066.0,False,237983.417,True,0.0,False,0.0,9920977.692,9920977.692,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,531010,"Fabrics, woven; of jute or of other textile bast fibres of heading no. 5303, unbleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29890413.212,True,2,m²,238536647.0,False,29890413.212,True,0.0,False,0.0,106932381.306,106932381.306,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,531100,"Fabrics, woven; of vegetable textile fibres n.e.c. in heading no. 5309 and 5310, woven fabrics of paper yarn",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,335830.382,True,2,m²,7602886.0,False,335830.382,True,0.0,False,0.0,9617734.076,9617734.076,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540710,"Fabrics, woven; from high tenacity yarn, of nylon, other polyamides or of polyesters",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11465412.15,True,2,m²,242021739.0,False,11465412.15,True,0.0,False,0.0,165812414.264,165812414.264,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540720,"Fabrics, woven; from strip or the like, of synthetic textile materials",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41501323.88,True,2,m²,442486666.0,False,41501323.88,True,0.0,False,0.0,178753989.175,178753989.175,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540741,"Fabrics, woven; containing 85% or more by weight of filaments of nylon or other polyamides, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14343.761,True,2,m²,251937.0,False,14343.761,True,0.0,False,0.0,430577.788,430577.788,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540742,"Fabrics, woven; containing 85% or more by weight of filaments of nylon or other polyamides, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,380279.867,True,2,m²,11530761.0,False,380279.867,True,0.0,False,0.0,17625077.215,17625077.215,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540743,"Fabrics, woven; containing 85% or more by weight of filaments of nylon or other polyamides, of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5565.307,True,2,m²,141172.0,False,5565.307,True,0.0,False,0.0,128319.579,128319.579,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540744,"Fabrics, woven; containing 85% or more by weight of filaments of nylon or other polyamides, printed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18924.307,True,2,m²,1951282.0,False,18924.307,True,0.0,False,0.0,1503494.461,1503494.461,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540751,"Fabrics, woven; containing 85% or more by weight of textured polyester filaments, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,284879.962,True,2,m²,5561546.0,False,284879.962,True,0.0,False,0.0,2747964.667,2747964.667,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540752,"Fabrics, woven; containing 85% or more by weight of textured polyester filaments, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6404674.229,True,2,m²,150132127.0,False,6404674.229,True,0.0,False,0.0,112317067.398,112317067.398,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540753,"Fabrics, woven; containing 85% or more by weight of textured polyester filaments, of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,457566.903,True,2,m²,8087463.0,False,457566.903,True,0.0,False,0.0,7659027.108,7659027.108,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540754,"Fabrics, woven; containing 85% or more by weight of textured polyester filaments, printed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2911225.129,True,2,m²,279169735.0,False,2911225.129,True,0.0,False,0.0,81747458.392,81747458.392,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540761,"Fabrics, woven; containing 85% or more by weight of non-textured polyester filaments",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,417692.373,True,2,m²,7650265.0,False,417692.373,True,0.0,False,0.0,8364148.976,8364148.976,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540769,"Fabrics, woven; containing less than 85% by weight of non-textured polyester filaments",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,467799.214,True,2,m²,11057451.0,False,467799.214,True,0.0,False,0.0,7403371.545,7403371.545,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540772,"Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4519895.211,True,2,m²,129259323.0,False,4519895.211,True,0.0,False,0.0,91733499.636,91733499.636,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540773,"Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1929463.962,True,2,m²,11226803.0,False,1929463.962,True,0.0,False,0.0,20877353.438,20877353.438,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540774,"Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), printed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1036487.409,True,2,m²,76747789.0,False,1036487.409,True,0.0,False,0.0,41452415.636,41452415.636,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540781,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,194636.199,True,2,m²,17898908.0,False,194636.199,True,0.0,False,0.0,1979749.342,1979749.342,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540782,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2018933.744,True,2,m²,34382829.0,False,2018933.744,True,0.0,False,0.0,36855095.356,36855095.356,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540783,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,543164.38,True,2,m²,4688647.0,False,543164.38,True,0.0,False,0.0,7059801.567,7059801.567,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540784,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, printed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,491666.852,True,2,m²,7881025.0,False,491666.852,True,0.0,False,0.0,8683011.128,8683011.128,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540791,"Fabrics, woven; of synthetic filament yarn, bleached or unbleached, n.e.c. in heading no. 5407",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,84334.622,True,2,m²,1503948.0,False,84334.622,True,0.0,False,0.0,1295854.167,1295854.167,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540792,"Fabrics, woven; of synthetic filament yarn, dyed, n.e.c. in heading 5407",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1929413.115,True,2,m²,34725348.0,False,1929413.115,True,0.0,False,0.0,40934560.181,40934560.181,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540793,"Fabrics, woven; of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,508758.679,True,2,m²,4116783.0,False,508758.679,True,0.0,False,0.0,11669586.578,11669586.578,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540794,"Fabrics, woven; of synthetic filament yarn, printed, n.e.c. in heading no. 5407",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,848670.514,True,2,m²,33025070.0,False,848670.514,True,0.0,False,0.0,22938567.724,22938567.724,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540810,"Fabrics, woven; of viscose rayon, high tenacity, artificial filament yarn",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27951.084,True,2,m²,721583.0,False,27951.084,True,0.0,False,0.0,973481.193,973481.193,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540821,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, bleached or unbleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,219087.06,True,2,m²,3849502.0,False,219087.06,True,0.0,False,0.0,3225523.761,3225523.761,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540822,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,592645.149,True,2,m²,8682751.0,False,592645.149,True,0.0,False,0.0,16391928.892,16391928.892,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540823,"Fabrics, woven; containing 85% or more by weight of artificial filament, strip or the like, of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1350.154,True,2,m²,28463.0,False,1350.154,True,0.0,False,0.0,52634.003,52634.003,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540824,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, printed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,233012.594,True,2,m²,12940543.0,False,233012.594,True,0.0,False,0.0,11187234.808,11187234.808,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540831,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4382.253,True,2,m²,110283.0,False,4382.253,True,0.0,False,0.0,121955.876,121955.876,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540832,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97784.357,True,2,m²,3301418.0,False,97784.357,True,0.0,False,0.0,3481838.16,3481838.16,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540833,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4864.349,True,2,m²,77180.0,False,4864.349,True,0.0,False,0.0,227392.32,227392.32,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,540834,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, printed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97608.228,True,2,m²,4462324.0,False,97608.228,True,0.0,False,0.0,5405189.092,5405189.092,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551211,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,462289.264,True,2,m²,8125050.0,False,462289.264,True,0.0,False,0.0,4400358.034,4400358.034,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551219,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1267415.816,True,2,m²,31500356.0,False,1267415.816,True,0.0,False,0.0,24674634.065,24674634.065,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551221,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8953.86,True,2,m²,30230.0,False,8953.86,True,0.0,False,0.0,93478.666,93478.666,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551229,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, other than unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45912.379,True,2,m²,525552.0,False,45912.379,True,0.0,False,0.0,821426.737,821426.737,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551291,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,353.693,True,2,m²,5645.0,False,353.693,True,0.0,False,0.0,17857.162,17857.162,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551299,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, other than unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27274.41,True,2,m²,1336243.0,False,27274.41,True,0.0,False,0.0,1460419.667,1460419.667,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551311,"Fabrics, woven; plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,630245.528,True,2,m²,10591948.0,False,630245.528,True,0.0,False,0.0,5631922.942,5631922.942,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551312,"Fabrics, woven; 3-thread or 4-thread twill, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19012.122,True,2,m²,194447.0,False,19012.122,True,0.0,False,0.0,165742.704,165742.704,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551313,"Fabrics, woven; of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48388.355,True,2,m²,484301.0,False,48388.355,True,0.0,False,0.0,355787.116,355787.116,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551321,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,318361.619,True,2,m²,3662082.0,False,318361.619,True,0.0,False,0.0,3769314.63,3769314.63,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551323,"Fabrics, woven; dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,148827.933,True,2,m²,2275524.0,False,148827.933,True,0.0,False,0.0,2048163.408,2048163.408,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551329,"Fabrics, woven; dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,915346.03,True,2,m²,20231446.0,False,915346.03,True,0.0,False,0.0,17429564.869,17429564.869,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551331,"Fabrics, woven; plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33106.876,True,2,m²,699050.0,False,33106.876,True,0.0,False,0.0,675483.035,675483.035,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551339,"Fabrics, woven; of yarns of different colours, containing less than 85% of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30907.534,True,2,m²,688709.0,False,30907.534,True,0.0,False,0.0,622552.503,622552.503,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551349,"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124469.517,True,2,m²,5279011.0,False,124469.517,True,0.0,False,0.0,1943488.434,1943488.434,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551411,"Fabrics, woven; plain weave, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,259882.569,True,2,m²,1924856.0,False,259882.569,True,0.0,False,0.0,3008783.153,3008783.153,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551412,"Fabrics, woven; 3- or 4-thread twill, including cross twill, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, over 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2618532.719,True,2,m²,27928064.0,False,2618532.719,True,0.0,False,0.0,19539927.696,19539927.696,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551419,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of synthetic staple fibres n.e.c. in item no. 55.14.1, mixed mainly or solely with cotton, exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37680.208,True,2,m²,311558.0,False,37680.208,True,0.0,False,0.0,297504.812,297504.812,6,False,True,textiles
C,A,20210101,2021,52,2021,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,551421,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,180612.648,True,2,m²,631264.0,False,180612.648,True,0.0,False,0.0,2050023.442,2050023.442,6,False,True,textiles
